Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"1227924.3","Pseudomonas putida TRO1",,1227924,"131567;2;3379134;1224;1236;72274;135621;286;136845;303;1227924","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida TRO1","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","TRO1",,,,"MLST.pputida.252",,,,,,,,,,,,,,,,"Good","2013-04-19T00:00:00Z",,,"PRJNA174070","SAMN02391501","GCA_000367825.1",,"APBQ00000000","Aalborg University","WGS","Illumina HiSeq","52.0x","CLC v. 5.5",,,222,6315212,32.9,33,62812,60,3,,5738,99.4,97.6,,100,,"activated sludge from Aalborg West (WTTP) Sewage Treatment Plant grown as an enrichment culture with triclosan","isolated from activated sludge, Aalborg West WTTP by enrichment culture with triclosan as a sole source of carbon and energy","2008",2008,,"Denmark",,,,"Europe","Denmark:Aalborg",,,,,,,,,,,,"This strain was isolated from activated sludge, Aalborg West WTTP by enrichment culture with triclosan as a sole source of carbon and energy. The strain was able to grow in LB-rich media supplemented with up to 1mgL-1 triclosan. The proteomic analysis of strain TRO1 will be carried out by in vivo metabolic labeling (15N and 13C substrates) followed by multi TOF-MS (Protein-SIP). We believe that combining genomic and proteomic studies will allow for more detailed knowledge of the metabolic pathways which allow P. putida TRO1 strain to be able to resist the antibacterial agent triclosan.","2014-12-08T22:12:39.181Z","2015-03-16T03:17:09.594Z"
"1240350.3","Pseudomonas putida MTCC 5279",,1240350,"131567;2;3379134;1224;1236;72274;135621;286;136845;303;1240350","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida MTCC 5279","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","MTCC5279",,,,"MLST.pputida.218",,,,,,,,,,,,,,,,"Good","2013-06-14T00:00:00Z",,,"PRJNA176888","SAMN01840335","GCA_000411615.1","SRR639191","AMZE00000000","CSIR-National Botanical Research Institute","WGS","454","14.0x","Newbler v. 2.5",,,171,5215788,62.5,27,65433,61,4,,4809,98.2,95.9,0.8,100,,"roots of field-grown chickpea in a rain-fed area","isolated from the roots of field grown chickpea (Cicer arietinum L. cv",,,,"India",,,,"Asia","India: Dholpur, Rajasthan",,"Cicer arietinum L. cv. Radhey",,,,,,,,,,"To provide genomic basis for the plant growth promoting activity of Pseudomonas species. An abiotic stress tolerant plant growth promoting rhizobacterium, named Pseudomonas putida MTCC5279 was isolated from the roots of field grown chickpea (Cicer arietinum L. cv. Radhey) in a rain-fed area of Dholpur, Rajasthan, India. Our experiments have found that Pseudomonas putida MTCC5279 could tolerate PEG and NaCl upto 60% and 500 mM respectively, produced Auxin, 70.23 ¿¿¿¿g ml-1, displayed phosphate solubilization ability using insoluble tri-calcium phosphate (TCP) and promotes plant growth. Therefore, sequencing of this strain is tried to find and determine the genes and pathways, to compare its genome sequence with other strains and find its special characteristics.","2014-12-08T22:12:39.073Z","2015-03-16T03:17:09.594Z"
"1295131.3","Pseudomonas putida JCM 9802",,1295131,"131567;2;3379134;1224;1236;72274;135621;286;136845;303;1295131","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida JCM 9802","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","JCM 9802",,,,,,,,,,,,,,,,,"JCM: 9802",,,"Poor","2015-10-01T00:00:00Z",,,"PRJDB836","SAMD00000549","GCF_001312145.1",,"BBDA00000000","The University of Tokyo","WGS","Ion PGM","37x","Newbler v. 2.8",,,472,6035229,61.7,69,23699,67,4,,9199,99,68.1,39.3,98.4,"Abnormal CDS ratio;Abnormal CDS ratio",,,,,,,,,,,,"env_biome:bacteria",,,,,,,,,,,"For the promotion of various studies, we perform genome sequencing of the important 300 microbial organisms to human and the environment.;many frameshifted proteins","2016-01-17T17:14:43.360Z","2016-01-17T17:14:43.360Z"
"1295132.3","Pseudomonas putida JCM 18452",,1295132,"131567;2;3379134;1224;1236;72274;135621;286;136845;303;1295132","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida JCM 18452","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","JCM 18452",,,,,,,,,,,,,,,,,"JCM: 18452",,,"Poor","2015-10-01T00:00:00Z",,,"PRJDB837","SAMD00000540","GCA_001312165.1",,"BBDB00000000","The University of Tokyo","WGS","Ion PGM","34x","Newbler v. 2.8",,,823,6284821,62,130,13872,62,3,,8933,98.1,72.9,34.1,99.6,"High CheckM contamination score",,,,,,,,,,,,"env_biome:bacteria",,,,,,,,,,,"For the promotion of various studies, we perform genome sequencing of the important 300 microbial organisms to human and the environment.;many frameshifted proteins","2016-01-17T17:14:43.671Z","2016-01-17T17:14:43.671Z"
"1295133.4","Pseudomonas putida JCM 18798",,1410669,"131567;2;3379134;1224;1236;72274;135621;286;136845;303;1410669","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida OUS82","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","JCM 18798",,,,"MLST.pputida.229",,,,,,,,,,,,,"JCM: 18798",,,"Poor","2015-10-01T00:00:00Z",,,"PRJDB838","SAMD00000541","GCF_001312185.1",,"BBDC00000000","The University of Tokyo","WGS","Ion PGM","29x","Newbler v. 2.8",,,924,6577590,61.62,145,12805,68,4,,9769,98.5,71.5,40.1,99.2,"High CheckM contamination score",,,,,,,,,,,,"env_biome:bacteria",,,,,,,,,,,"For the promotion of various studies, we perform genome sequencing of the important 300 microbial organisms to human and the environment.;many frameshifted proteins","2016-01-17T17:14:44.062Z","2016-01-17T17:14:44.062Z"
"1299319.4","Pseudomonas putida LF54",,1299319,"131567;2;3379134;1224;1236;72274;135621;286;136845;303;1299319","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida LF54","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","Pseudomonas",,,,"MLST.pputida.214",,,,,,,,,,,,,,,,"Good","2013-09-18T00:00:00Z","23603683",,"PRJNA190835","SAMN02221896","GCA_000390005.2",,"AOUR00000000","University of Tsukuba","WGS","Illumina HiSeq","100.0x","Velvet v. 1.2.01",,,180,5625016,61.35708,13,135867,76,3,,5450,93.55,91.2,0.73,100,,"lotus field",,"2009-07-20",2009,,"Japan",,,,"Asia","Japan: Ibaraki Tsukuba",,,,,,,,,,,,"Pseudomonas putida LF54 can use chloral hydrate as the sole carbon source via an assimilation pathway.","2019-07-14T03:12:56.007Z","2019-07-14T03:12:56.007Z"
"1312921.3","Pseudomonas putida MR3",,1312921,"131567;2;3379134;1224;1236;72274;135621;286;136845;303;1312921","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida MR3","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","MR3",,,,,,,,,,,,,,,,,,,,"Poor","2013-05-13T00:00:00Z",,,"PRJNA195540","SAMN02470115","GCA_000390445.1",,"ARYY00000000","Department of Biotechnology, Junagadh Agricultural University, Junagadh, Gujarat, INDIA","WGS","IonTorrent","15x","MIRA v. 3.4.1.0",,,1268,2994716,60.9,404,2502,68,12,,3953,75.9,67.5,29.2,55,"Too many contigs;Low contig N50","pesticide industrial waste (mud)",,"2012",2012,,"India",,,,"Asia","India",,,,,,,,,,,,"Pesticide degrading bacteria.;low contig N50;partial","2014-12-08T22:12:39.064Z","2015-03-16T03:17:09.594Z"
"1331671.3","Pseudomonas putida H8234",,1331671,"131567;2;3379134;1224;1236;72274;135621;286;136845;303;1331671","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida H8234","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","Complete","H8234",,,,"MLST.pputida.229",,,,,,,,,,,,,,,,"Good","2013-06-11T00:00:00Z",,,"PRJNA202087","SAMN02604103","GCA_000410575.1",,"CP005976.1","Universidad de Huelva","Complete","454","25X","BLASTN v. actual",,,1,6870827,61.6,1,6870827,67,19,,6307,98.7,95.9,,100,,,,,,,,,,,,,,,,,,,,,,,,"Sequencing of a Pseudomonas putida clinical isolate.","2014-12-08T22:12:39.011Z","2015-03-16T03:17:09.594Z"
"1384061.3","Pseudomonas putida S13.1.2",,1384061,"131567;2;3379134;1224;1236;72274;135621;286;136845;303;1384061","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida S13.1.2","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","S13.1.2",,,,"MLST.pputida.63",,,,,,,,,,,,," ",,,"Good","2013-11-22T00:00:00Z",,,"PRJNA214610","SAMN02639951","GCA_000498395.3",,"AVFB00000000","UNIVERSITY OF MALAYA","WGS","Illumina MiSeq","63.0x","CLC Genomics Workbench v. 6.0.5",,,253,6509483,62.4,30,58638,59,4,,5781,99.1,96.4,0.4,100,,"soil",,,,,"France",,,,"Europe","France",,,,,,,,,,,,"Draft genome of copper resistant Pseudomonas putida S13.1.2","2014-12-08T22:12:39.128Z","2015-03-16T03:17:09.594Z"
"1388760.3","Pseudomonas putida SJ3",,1388760,"131567;2;3379134;1224;1236;72274;135621;286;136845;303;1388760","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida SJ3","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","SJ3",,,,,,,,,,,,,,,,," ",,,"Poor","2013-10-22T00:00:00Z",,,"PRJNA215701","SAMN02470222","GCA_000478865.1",,"AXDX00000000","Kyungpook national university","WGS","IonTorrent","60x","MIRA v. 3.0; DNA STAR v. 7.0",,,424,6331394,61.7,64,27419,66,11,,6449,98.1,88.5,15.4,97.7,"High CheckM contamination score",,,,,,,,,,,,,,,,,,,,,,,"Xenobiotics Biodegradation of caprolactam to isolated waste water;many frameshifted proteins","2014-12-08T22:12:39.160Z","2015-03-16T03:17:09.594Z"
"1399145.3","Pseudomonas putida S610",,1399145,"131567;2;3379134;1224;1236;72274;135621;286;136845;303;1399145","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida S610","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","S610",,,,"MLST.pputida.247",,,,,,,,,,,,," ",,,"Good","2013-11-19T00:00:00Z",,,"PRJNA218557","SAMN02470268","GCA_000497385.1",,"AYJQ00000000","Los Alamos National Laboratory","WGS","Illumina MiSeq","66.0x","SPAdes v. 2013",,,69,4596354,62,9,146424,51,15,,4111,98.1,97.1,,98.8,,"surface-sterilized wheat seeds",,"2013",2013,,"USA","Texas",,,"North America","USA: TX, College Station",,,,,,,,,,,,"Draft genome sequence of Pseudomonas putida S610","2014-12-08T22:12:39.148Z","2015-03-16T03:17:09.594Z"
"1407054.4","Pseudomonas putida UWC1",,1407054,"131567;2;3379134;1224;1236;72274;135621;286;136845;303;1407054","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida UWC1","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","Complete","UWC1",,,,,,,,,,,,,,,,,,,,"Poor","2015-06-19T00:00:00Z",,,"PRJEB8032","SAMEA3269886","GCA_002888575.1",,"CDLQ000000000","University of York","Complete",,,,,2,2,143197,53.732967,1,91834,,,,209,94.45,94.45,,,"Genome too short;Too many hypothetical CDS",,"isolated at the same site",,,,,,,,,,,,,,,,,,,,,"Plasmids are important mobile elements that can facilitate genetic exchange and local adaptation within microbial communities. We compared the sequences of four co-occurring pQBR environmental mercury resistance plasmids and measured their effects on host competitive fitness of Pseudomonas fluorescens SBW25, which was isolated at the same site. Fitness effects of carriage differed between plasmids and were strongly context dependent, varying with medium, plasmid status of competitor and levels of environmental mercury. The plasmids also varied widely in their rates of conjugation and segregational loss. We found that few of the plasmid-borne accessory genes could be ascribed functions, although we identified a putative chemotaxis operon, a type IV pilus-encoding cluster, and a region encoding putative arylsulfatase enzymes that were conserved across geographically distant isolates. One plasmid, pQBR55, conferred the ability to catabolise sucrose. Transposons, particularly the Tn5042 mer transposon, appeared to have been acquired by the different pQBR plasmids by recombination, indicating an important role for horizontal gene transfer in the recent evolution of pQBR plasmids. Our findings demonstrate extensive genetic and phenotypic diversity amongst co-occurring members of a plasmid community and suggest a role for environmental heterogeneity in the maintenance of plasmid diversity.","2019-07-14T03:07:15.239Z","2019-07-14T03:07:15.239Z"
"1410521.3","Pseudomonas putida KG-4",,1410521,"131567;2;3379134;1224;1236;72274;135621;286;136845;303;1410521","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida KG-4","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","KG-4",,,,"MLST.pputida.255",,,,,,,,,,,,,,,,"Good","2015-05-01T00:00:00Z","26044433",,"PRJNA223514","SAMN02380720","GCF_000987155.1",,"AYRY00000000","Centre for Cellular and Molecular Biology (CSIR-CCMB)","WGS","454","19.0x","GS De Novo Assembler v. 2.8",,,91,5586914,63.02,9,150980,65,3,,5215,98.9,97.3,0.4,100,,"Soil","isolate from India","2009-11-05",2009,,"India",,,,"Asia","India",,,,,,,,,,,"sample_type:microorganism","de novo whole genome sequence of a putative hydrocarbon assimilating bacterial isolate from India. Pseudomonas putida KG-4 was collected as part of a pilot study undertaken by CSIR-National Geophysical Research Institute (NGRI) to study the bacterial diversity in the potential oil fields in Krishna-Godaveri basin,Andhara Pradesh, India. The de novo whole genome sequencing was carried out at CSIR-CCMB on the Roche 454 NGS platform.","2016-01-17T15:56:45.910Z","2016-01-17T15:56:45.910Z"
"1410669.4","Pseudomonas putida OUS82",,1410669,"131567;2;3379134;1224;1236;72274;135621;286;136845;303;1410669","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida OUS82","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","OUS82",,,,"MLST.pputida.229",,,,,,,,,,,,," ",,,"Good","2013-12-13T00:00:00Z",,,"PRJNA223432","SAMN02470576","GCA_000507325.1",,"AZBL00000000","SCELSE","WGS","Illumina MiSeq","50.0x","CLC NGS Cell v. 6.5",,,164,6633308,61.8,15,134904,70,9,,6092,98.9,96.1,0.8,100,,"patrol and oil contaminated soil and sediments",,"1992",1992,,"Japan",,,,"Asia","Japan: Okayama Prefecture",,,,,,,,,,,,"Pseudomonas putida OUS82","2014-12-08T22:12:39.101Z","2015-03-16T03:17:09.594Z"
"1449986.3","Pseudomonas putida W15Oct28",,1449986,"131567;2;3379134;1224;1236;72274;135621;286;136845;303;1449986","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida W15Oct28","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","W15Oct28",,,,"MLST.pputida.260",,,,,,,,,,,,,,,,"Good","2014-06-16T00:00:00Z","25369289",,"PRJNA235256","SAMN02644482","GCA_000708715.1",,"JENB00000000","Vrije Universiteit Brussel","WGS","Illumina MiSeq","62.0x","Velvet v. 1.2.08",,,120,6326046,62.7,17,131106,74,33,,5531,99,96.2,0.8,99.6,,"Belgian river and it displays an antimicrobial activity against Staphylococcus aureus","isolated from a Belgian river and it displays an antimicrobial activity against Staphylococcus aureus","2000",2000,,"Belgium",,,,"Europe","Belgium: Woluwe river",,,,,,,,,,,,"Pseudomonas putida W15 Oct28 was isolated from a Belgian river and it displays an antimicrobial activity against Staphylococcus aureus.","2014-12-09T00:46:13.197Z","2015-03-16T03:17:09.594Z"
"1449987.3","Pseudomonas putida T2-2",,1449987,"131567;2;3379134;1224;1236;72274;135621;286;136845;303;1449987","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida T2-2","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","T2-2",,,,"MLST.pputida.4",,,,,,,,,,,,,,,,"Good","2014-06-23T00:00:00Z","-",,"PRJNA235245","SAMN02869884","GCA_000710785.1",,"JALX00000000","University of Malaya","WGS","Illumina HiSeq","1490.0x","CLC Genomics Workbench v. 6",,,389,5524229,62.6,63,28718,54,8,,5053,98.4,96.7,,98.4,,"tongue",,,,,"Malaysia",,,,"Asia","Malaysia",,"Human, Homo sapiens","Human",,,,"Human",,,,,"Quorum sensing bacteria","2014-12-08T23:07:49.220Z","2015-03-16T03:17:09.594Z"
"160488.269","Pseudomonas putida KT2440",,160488,"131567;2;3379134;1224;1236;72274;135621;286;136845;303;160488","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida KT2440","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","Complete","KT2440",,,,,,,,,,,,,,,,,,,,"Good","2024-09-23T00:00:00Z",,,"PRJNA1160177","SAMN43647871",,,"CP169744",,,"PacBio","500.0x","CLC NGS Cell v. 2024-04-20",,,1,6185132,61.522034,1,6185132,76,22,,5711,99.4,98.8,,100,,,,"2024-04-20",2024,,"China",,,,"Asia","China",,,,,,,,,,,"sample_type:Microbial strain",,"2024-12-08T16:57:17.172Z","2024-12-08T16:57:17.172Z"
"160488.4","Pseudomonas putida KT2440",,160488,"131567;2;3379134;1224;1236;72274;135621;286;136845;303;160488","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida KT2440","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","Complete","KT2440",,,,"MLST.pputida.69",,,,,,,,,,,,,,,,"Good","2003-01-22T00:00:00Z","12534463",,"PRJNA267","SAMN02603999","GCA_000007565.1",,"AE015451","TIGR","Complete",,,,,,1,6181863,61.5,1,6181863,74,14,,5777,99.1,98.6,0.4,99.2,,"toluene-degrading isolate, Pseudomonas arvilla strain mt-2 (renamed Pseudomonas putida mt-2),","derived from a toluene-degrading isolate, Pseudomonas arvilla strain mt-2 (renamed Pseudomonas putida mt-2), by loss of its plasmid",,,,,,,,,,,,,,,,,,,,," Pseudomonas putida strain KT2440. This strain was derived from a toluene-degrading isolate, Pseudomonas arvilla strain mt-2 (renamed Pseudomonas putida mt-2), by loss of its plasmid. It is the best characterized saprophytic bacteria, and the choice for cloning and gene expression in Gram-negative bacteria and can survive in the general environment (outside the laboratory). It is used in the development of biopesticides and is the first Gram-negative soil bacterium to be certified as a safety strain by the Recombinant DNA Advisory Committee.","2014-12-08T22:12:39.036Z","2015-03-16T03:17:09.594Z"
"1905567.4","Pseudomonas sp. GM4FR",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","WGS","GM4FR",,,,,,,,,,,,,,,,,,,,"Good","2017-01-10T00:00:00Z",,,"PRJNA344845","SAMN05846352","GCF_001941965.1",,"MKZO00000000","Georg-August-University Goettingen, Genomic and Applied Microbiology, Goettingen Genomics Laboratory","WGS","Illumina","144x","SPAdes v. 3.8.0",,,79,7064252,63.45,12,169276,67,9,,6513,98.2,95.3,1,99.6,,"surface-sterilized aerial plant tissues of Festuca rubra L","isolated from surface-sterilized aerial plant tissues of Festuca rubra L. grown on the Grassland Management Experimental field",,,,"Germany",,,,"Europe","Germany",,"Festuca rubra",,,,,,,,,"sample_type:whole organism","Pseudomonas sp. GM4FR is an endophytic strain isolated from surface-sterilized aerial plant tissues of Festuca rubra L. grown on the Grassland Management Experimental field.","2017-01-22T10:51:39.813Z","2017-01-22T10:51:39.813Z"
"1916993.3","Pseudomonas sp. DRA525",,303,"131567;2;3379134;1224;1236;72274;135621;286;136845;303","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","Complete","DRA525",,,,,,,,,,,,,,,,,,,,"Good","2016-12-19T00:00:00Z",,,"PRJNA352034","SAMN05829281","GCF_001908395.1",,"CP018743","Birmingham-Southern College","Complete","Illumina MiSeq","300.0x","SPAdes v. April-2016",,,1,6267580,62.78,1,6267580,76,10,,6024,99.3,97.6,,100,,"mercury contaminated soil","isolated from soil contaminated with mercury","2011",2011,,"Mozambique",,,,"Africa","Mozambique: Munhena",,,,,,,,,,,"sample_type:whole organism","This bacteria was isolated from soil contaminated with mercury. The goal of this project is to investigate how the genomic characteristics of this strain allow for the resistance to multiple antibiotic factors.","2017-01-17T02:00:02.817Z","2017-01-17T02:00:02.817Z"
"231023.14","Pseudomonas putida ND6",,231023,"131567;2;3379134;1224;1236;72274;135621;286;136845;303;231023","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida ND6","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","Plasmid","ND6",,,,,,,,,,,,,,,,,,,,,"2016-07-26T00:00:00Z","22933774",,"PRJNA162897",,"GCA_000264665.1",,"CP003589","Department of Microbiology of Nankai University","Plasmid",,,,,1,1,117003,57.81,,,,,,134,,,,,,"industrial wastewater",,,,,,,,,,,,,,,,,,,,,,"Complete nucleotide sequence of plasmid pND6-2 from Pseudomonas putida ND6 and characterization of conjugative genes.","2017-12-29T22:13:30.269Z","2017-12-29T22:13:30.269Z"
"231023.4","Pseudomonas putida ND6",,231023,"131567;2;3379134;1224;1236;72274;135621;286;136845;303;231023","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida ND6","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas putida","Complete","ND6",,,,,,,,,,,,,,,,,,,,"Good","2012-05-29T00:00:00Z",,,"PRJNA162897","SAMN02603188","GCA_000264665.1",,"CP003588.1,CP003589.1","Department of Microbiology of Nankai University","Complete",,,,,1,2,6202452,15.9055,1,6085449,75,19,,5558,99.3,97.9,,100,,,,,,,,,,,,,,,,,,,,,,,,"Complete nucleotide sequence of plasmid pND6-2 from Pseudomonas putida ND6 and characterization of conjugative genes.","2014-12-08T22:12:39.092Z","2015-03-16T03:17:09.594Z"
